=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-29_20-44-0
====================================================================================
20:44:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:24:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2849.997070, 2.623119, 14777.177734>)
21:24:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2869.974365, 2.623132, 14766.498047>)
21:24:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2895.415283, 2.623131, 14752.919922>)
21:24:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2920.856201, 2.623133, 14739.341797>)
21:24:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2920.824219, 2.623136, 14739.282227>)
21:24:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2920.824219, 2.623136, 14739.282227>)
21:24:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2920.824219, 2.623136, 14739.282227>)
21:24:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2945.128174, 2.623136, 14725.924805>)
21:24:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2969.400391, 2.623141, 14712.511719>)
21:24:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2993.641602, 2.623131, 14699.041016>)
21:24:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3011.931396, 2.988877, 14688.793945>)
21:24:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3040.598389, 2.623127, 14672.832031>)
21:24:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3034.783691, 2.623126, 14676.597656>)
21:24:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3029.476318, 2.623138, 14679.904297>)
21:24:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3023.582275, 2.623123, 14683.315430>)
21:24:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3019.355713, 2.623127, 14685.579102>)
21:24:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3013.034912, 2.623126, 14688.741211>)
21:24:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3006.776611, 2.623130, 14691.927734>)
21:24:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3012.026367, 2.623162, 14688.239258>)
21:24:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3015.791504, 2.623127, 14686.286133>)
21:24:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3025.483887, 2.623129, 14679.767578>)
21:24:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3036.406982, 2.623134, 14674.263672>)
21:24:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3055.441406, 2.623072, 14664.582031>)
21:24:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3080.321777, 2.623126, 14652.644531>)
21:24:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3101.625732, 2.623134, 14643.398438>)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3124.948975, 2.623134, 14635.724609>)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3152.142578, 2.623132, 14628.191406>)
21:24:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3179.793701, 2.623129, 14620.537109>)
21:24:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2178.943604, 44.787018, 15071.225586>)
21:24:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1724.257690, 2.623096, 14882.840820>)
21:24:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1711.039917, 2.623143, 14885.910156>)
21:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1697.821777, 2.623140, 14888.980469>)
21:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1680.568115, 2.623133, 14893.468750>)
21:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1662.660889, 2.623134, 14898.287109>)
21:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1643.109131, 2.623130, 14905.091797>)
21:24:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1622.450317, 2.623128, 14912.541992>)
21:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1601.780273, 2.623130, 14919.960938>)
21:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1581.110229, 2.623132, 14927.379883>)
21:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1560.440186, 2.623127, 14934.798828>)
21:25:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1539.770142, 2.623128, 14942.217773>)
21:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1526.423828, 2.623134, 14958.043945>)
21:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1511.903442, 2.623130, 14977.300781>)
21:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1497.611206, 2.623132, 14997.871094>)
21:25:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1486.189575, 2.623118, 15017.475586>)
21:25:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1487.379639, 2.623133, 15035.589844>)
21:25:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1491.564697, 2.623133, 15055.243164>)
21:25:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1497.152344, 2.623133, 15072.411133>)
21:25:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1502.232422, 2.623133, 15091.289063>)
21:25:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1507.081665, 2.623137, 15109.695313>)
21:25:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1512.108887, 2.623132, 15124.169922>)
21:25:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1517.136108, 2.623132, 15138.644531>)
21:25:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1481.713501, 7.422544, 15142.416016>)
21:25:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1483.324341, 8.951740, 15142.774414>)
21:25:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1484.907349, 10.363220, 15143.255859>)
21:25:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1485.364746, 11.912385, 15143.610352>)
21:25:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<411.957764, 192.594879, 14984.797852>)
21:25:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<-661.279297, 363.335297, 14821.419922>)
21:25:15 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<773.758972, 106.024734, 14163.200195>)
21:25:15 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=773.759,0,14163.2)
21:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<764.411621, 106.048943, 14146.449219>)
21:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<746.861206, 106.050140, 14130.507813>)
21:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<723.211426, 106.050156, 14109.178711>)
21:25:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<704.186707, 106.050148, 14092.181641>)
21:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<685.432495, 106.050148, 14075.431641>)
21:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<666.678345, 106.050148, 14058.681641>)
21:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<647.924133, 106.050148, 14041.931641>)
21:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<629.170044, 106.050156, 14025.182617>)
21:25:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<610.961670, 106.050156, 14009.091797>)
21:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<592.753174, 106.050140, 13993.000000>)
21:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<574.544800, 106.050140, 13976.909180>)
21:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<556.336426, 106.050140, 13960.818359>)
21:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<538.128113, 106.050148, 13944.727539>)
21:25:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<519.919678, 106.050140, 13928.636719>)
21:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<501.711426, 106.050148, 13912.545898>)
21:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<483.503082, 106.050148, 13896.455078>)
21:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<468.738129, 106.050148, 13876.101563>)
21:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<456.048431, 106.050148, 13855.377930>)
21:25:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<441.851349, 106.050140, 13836.639648>)
21:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<429.908447, 106.050156, 13823.290039>)
21:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<419.357635, 106.050148, 13813.083008>)
21:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<408.806854, 106.050148, 13802.875977>)
21:25:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<398.287445, 106.050148, 13792.637695>)
21:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<388.272064, 106.050156, 13780.789063>)
21:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<378.344360, 106.050156, 13768.707031>)
21:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<368.445099, 106.050179, 13756.602539>)
21:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<362.623962, 106.768532, 13749.684570>)
21:25:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<350.595428, 106.050148, 13734.670898>)
21:25:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<340.724426, 106.050140, 13722.542969>)
21:25:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<330.853516, 106.050148, 13710.415039>)
21:25:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<320.982574, 106.050156, 13698.287109>)
21:25:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<311.111511, 106.050133, 13686.159180>)
21:25:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<301.240601, 106.050140, 13674.031250>)
21:25:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<291.369690, 106.050148, 13661.903320>)
21:25:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<281.498718, 106.050148, 13649.775391>)
21:25:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<270.696655, 106.050156, 13636.975586>)
21:25:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<259.893494, 106.050148, 13624.176758>)
21:25:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<249.090286, 106.050133, 13611.377930>)
21:25:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<238.287247, 106.050148, 13598.579102>)
21:25:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<227.484100, 106.050140, 13585.780273>)
21:25:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<216.681091, 106.050156, 13572.981445>)
21:25:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<205.877945, 106.050148, 13560.182617>)
21:25:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<195.074722, 106.050133, 13547.383789>)
21:25:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<184.271683, 106.050148, 13534.584961>)
21:25:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<173.468536, 106.050140, 13521.786133>)
21:25:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<162.665421, 106.050140, 13508.987305>)
21:25:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<151.862213, 106.050125, 13496.188477>)
21:25:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<141.059174, 106.050140, 13483.389648>)
21:25:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<130.256104, 106.050148, 13470.590820>)
21:25:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<119.453033, 106.050156, 13457.791992>)
21:25:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<108.545547, 106.050148, 13444.735352>)
21:25:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<96.024117, 106.050156, 13426.739258>)
21:25:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<88.218475, 106.135132, 13407.645508>)
21:25:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<82.085808, 106.532997, 13391.413086>)
21:25:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<77.081787, 107.082840, 13376.565430>)
21:25:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<71.894676, 107.520103, 13360.735352>)
21:25:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<69.093773, 107.847412, 13346.275391>)
21:25:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<66.756195, 108.230011, 13332.555664>)
21:25:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<64.371201, 108.583038, 13318.521484>)
21:25:37 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<2232.500000, 109.990829, 13171.099609>)
21:25:37 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=2232.5,0,13171.1)
21:25:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2240.479004, 110.512032, 13171.574219>)
21:25:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2243.758545, 110.536606, 13177.263672>)
21:25:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2247.805908, 110.407341, 13184.338867>)
21:25:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2258.002441, 108.590874, 13202.680664>)
21:25:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2270.472168, 106.050148, 13225.955078>)
21:25:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2275.620850, 106.050148, 13235.609375>)
21:25:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2281.268311, 106.050148, 13246.232422>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2298.050781, 106.050140, 13277.607422>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2295.181885, 106.050156, 13270.390625>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2309.169189, 106.050163, 13294.214844>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2323.431152, 106.050156, 13316.325195>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2337.692383, 106.050163, 13338.434570>)
21:25:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2351.927490, 106.050140, 13360.560547>)
21:25:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2366.532959, 106.050140, 13384.958984>)
21:25:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2380.839111, 106.050156, 13409.535156>)
21:25:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2395.145264, 106.050148, 13434.112305>)
21:25:47 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2409.451172, 106.050148, 13458.689453>)
21:25:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2423.756836, 106.050156, 13483.266602>)
21:25:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2434.664307, 106.050148, 13500.911133>)
21:25:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2445.302002, 106.050148, 13518.024414>)
21:25:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2455.940918, 106.050140, 13535.139648>)
21:25:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2466.866455, 106.050148, 13552.778320>)
21:25:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2478.068604, 106.050156, 13570.989258>)
21:25:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2489.270752, 106.050148, 13589.200195>)
21:25:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2500.316406, 106.050003, 13607.507813>)
21:25:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2511.757080, 105.999176, 13627.146484>)
21:25:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2522.612793, 106.035385, 13645.780273>)
21:25:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2526.518555, 106.048088, 13658.798828>)
21:25:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2524.925537, 106.041466, 13669.084961>)
21:25:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2523.274414, 106.034210, 13678.432617>)
21:25:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2515.711426, 106.036263, 13681.125977>)
21:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2507.992188, 106.042503, 13685.528320>)
21:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2500.034180, 106.102760, 13689.958984>)
21:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2493.981201, 106.050041, 13693.331055>)
21:25:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2485.591064, 106.050133, 13698.002930>)
21:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2479.178711, 106.050133, 13701.572266>)
21:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2477.183105, 106.050148, 13702.683594>)
21:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2468.953125, 106.050140, 13707.245117>)
21:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2461.816406, 106.050156, 13709.860352>)
21:25:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2454.262451, 106.050133, 13712.887695>)
21:25:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2443.971191, 106.050156, 13717.767578>)
21:25:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2435.070068, 106.050156, 13724.573242>)
21:25:54 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2426.417969, 106.050133, 13731.413086>)
21:25:58 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<357.160004, 2.623133, 11879.000000>)
21:25:58 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=357.16,0,11879)
21:25:59 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<360.363007, 2.623133, 11875.799805>)
21:25:59 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=360.363,0,11875.8)
21:26:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<363.102356, 2.623133, 11869.653320>)
21:26:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<364.511749, 2.623133, 11857.152344>)
21:26:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<365.345612, 2.623133, 11835.336914>)
21:26:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<365.012207, 2.623132, 11813.941406>)
21:26:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<364.776520, 2.623133, 11792.732422>)
21:26:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<374.917084, 2.623137, 11767.045898>)
21:26:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<387.035461, 2.623133, 11754.416016>)
21:26:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<399.551910, 2.623133, 11741.406250>)
21:26:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<412.068298, 2.623118, 11728.398438>)
21:26:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<420.882782, 2.623133, 11720.577148>)
21:26:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<430.103943, 2.623124, 11713.038086>)
21:26:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<444.973724, 2.623133, 11708.272461>)
21:26:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<459.819336, 2.623131, 11703.536133>)
21:26:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<474.669861, 2.623130, 11698.796875>)
21:26:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<489.521027, 2.623133, 11694.055664>)
21:26:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<504.879395, 2.623133, 11686.993164>)
21:26:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<521.745605, 2.623131, 11679.276367>)
21:26:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<535.072571, 2.623127, 11674.782227>)
21:26:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<548.911499, 2.623135, 11669.406250>)
21:26:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<563.108704, 2.623133, 11663.834961>)
21:26:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<582.252014, 2.623134, 11655.683594>)
21:26:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<601.392700, 2.623134, 11647.533203>)
21:26:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<603.531738, 4.090029, 11646.604492>)
21:26:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<603.528809, 5.225454, 11646.588867>)
21:26:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<603.624329, 6.869132, 11646.530273>)
21:26:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<603.745667, 8.385120, 11646.453125>)
21:26:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<603.982239, 9.537653, 11646.340820>)
21:26:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<606.436157, 10.146132, 11645.315430>)
21:26:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<606.877136, 9.039874, 11645.072266>)
21:26:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<607.253296, 7.705817, 11644.934570>)
21:26:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<607.551819, 5.988562, 11644.770508>)
21:26:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<615.861328, 2.623132, 11640.752930>)
21:26:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<627.462097, 2.623131, 11637.958008>)
21:26:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<639.382507, 2.623132, 11632.766602>)
21:26:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<651.489197, 2.623144, 11627.428711>)
21:26:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<663.593994, 2.623139, 11622.091797>)
21:26:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<675.641785, 2.623133, 11616.632813>)
21:26:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<687.652466, 2.623130, 11611.095703>)
21:26:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<699.663513, 2.623132, 11605.559570>)
21:26:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<711.675537, 2.623129, 11600.023438>)
21:26:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<723.689514, 2.623132, 11594.487305>)
21:26:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<734.021179, 2.623132, 11590.242188>)
21:26:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<746.527405, 2.623132, 11590.199219>)
21:26:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<759.009033, 2.623132, 11590.990234>)
21:26:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<767.101990, 2.623139, 11592.891602>)
21:26:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<767.216858, 2.623133, 11603.814453>)
21:26:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<808.169250, 5.821549, 11593.887695>)
21:26:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<825.323853, 7.353307, 11588.071289>)
21:26:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<836.050232, 9.476665, 11584.373047>)
21:26:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<915.406250, 5.657309, 11555.716797>)
21:26:27 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<658.392029, 2.623133, 9099.549805>)
21:26:27 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=658.392,0,9099.55)
21:26:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<647.188965, 2.623132, 9101.612305>)
21:26:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<629.220276, 2.623133, 9102.190430>)
21:26:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<609.538147, 2.623133, 9102.173828>)
21:26:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<589.858032, 2.623133, 9102.421875>)
21:26:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<568.403320, 2.623132, 9103.584961>)
